a2.csv,26,My favorite...  I have this album,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/Favourite,],,,,,,,,,,,,,
a2.csv,27,Excellent Bsides  If you&#039;re reading this,http://en.wikipedia.org/wiki/B-Side_(album),],,,,,,,,,,,,,,
a2.csv,28,c&#039;mon  Okay. This is probably the worst Suede release yet. But this is really a soft rock album. If you like Suede for their harder leanings,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/suede_(band),http://en.wikipedia.org/wiki/soft_rock,],,,,,,,,,,,,
a2.csv,29,Ashanti  All I can say is Ashanti did her thing in this video. This video really shows that she has grown up alot. I really like this video and when the CD come out Im gonna go and get it. I hope it is as good as the first.     ,http://en.wikipedia.org/wiki/ashanti_(entertainer),http://en.wikipedia.org/wiki/video,http://en.wikipedia.org/wiki/Compact_Disc,],,,,,,,,,,,,
a2.csv,30,Aaliyah  This C.D is off the chain. I had seen this single when it first came out. I knew it was good because all of her music is off the chain. The one thing I like about her is that she keeps it real and tells the truth about everything. If u doesn&#039;t have this C.D then u should go out and get it.     ,http://en.wikipedia.org/wiki/single_(music),http://en.wikipedia.org/wiki/compact_disc,http://en.wikipedia.org/wiki/truth,http://en.wikipedia.org/wiki/reality,http://en.wikipedia.org/wiki/aaliyah,],,,,,,,,,,
a2.csv,31,Nivea  I love this song. at first i didnt like it cus of the way the song was. but thne aftere i had heard the song then i bengan to like it. if u dont like this song then u should go and get it cus its a really good song. thats all i had to say bout the song. alot of people dont like the song cus its with r.kelly but i really dont care. im still feeling r.kelly after all thats going on with him.     ,http://en.wikipedia.org/wiki/R._Kelly,],,,,,,,,,,,,,,
a2.csv,32,Nivea  i likes this song. when i first heard it i was like damn. this song is off the chain. i didnt know thats ahe was a child until i had seen it on tv. i was like no way this cant be a 14 year old child. she can really sang. if u havent heard this song then u should go and get it. she us very taltented and she need to keep up thr good work.     ,http://en.wikipedia.org/wiki/Television,],,,,,,,,,,,,,,
a2.csv,33,112  I LOVE THIS SONG. IT IS OFF THE CHAIN. I LISTEN TO THIS SONG ALL THE TIME. THIS IS ONE OF THEM SONGS THAT U CANT NEVER GET TIRED OF. IF U HAVENT HEARD THIS SONGF THEN U DONT KNWO WHAT UR MISSING AND U NEED TO GO AND GET IT US ITS BANGING.     ,http://en.wikipedia.org/wiki/song,http://en.wikipedia.org/wiki/listen_(song),],,,,,,,,,,,,,
a2.csv,34,Aaliyah  AAL I CAN SAY IS THAT I LOVE THIS SONG AND THAT IT IS A REALLY SAD SONG AND I HATE IT THATS SHE GONE. FOREVER LOVERD AND MISSED.     ,http://en.wikipedia.org/wiki/aaliyah,],,,,,,,,,,,,,,
a2.csv,35,Aaliyah  AAL I CXAN SAY IS THAT I LOVE THIS SONG AND THAT IT IS A REALLY SAD SONG AND I HATE IT THATS SHE GONE. FOREVER LOVERD AND MISSED.     ,http://en.wikipedia.org/wiki/aaliyah,],,,,,,,,,,,,,,
a2.csv,36,Aaliyah  this is one of my favorite songs that she made. i lovr this song.this is the last song people een her alive and its sad. i wish i could get this video. just 2 see her and how she lived her last days.     ,http://en.wikipedia.org/wiki/song,http://en.wikipedia.org/wiki/video,http://en.wikipedia.org/wiki/aaliyah,],,,,,,,,,,,,
a2.csv,37,AALIYAH  I LOVE THIS SONG. THIS IS ONE OF HER HITS THAT AHE MADE SINCE SHE HAD CAME BACK.I LIKED THIS SONG THE FIRST TIME I HEARD IT. I THINK SHE DID A REALLY NICE JOB AND I LOVE IT. HER MUSIC WILL FOREVER LIVE ON THROUGH HER FANS.     ,http://en.wikipedia.org/wiki/song,http://en.wikipedia.org/wiki/fan_(person),http://en.wikipedia.org/wiki/aaliyah,],,,,,,,,,,,,
a2.csv,38,THIS IS A SAD SONG.  I DONT WONNA BY THE BELOVED AALLIYAH IS REALLY SAD. I HAD DID THIS SONG IN SIGN LANGUAGE AND AT THE END I HAD CRIED BEACUESE SHE REALLY GONE AND I GUESS I REALLY DIDNT THINK BOUT IT BEACUSE IT DIDNT SEEM TRUE. NOW THATS SHE GONE ITS LIKE DAMN A NOTHER ONE WE&#039;VE DONE LOST. IF U HAVENT HEARD THIS SONG THEN U SHOULD GO OUT AND GET IT.     ,http://en.wikipedia.org/wiki/sign_language,http://en.wikipedia.org/wiki/Aaliyah,],,,,,,,,,,,,,
a2.csv,39,Evolution Breakdown  I&#039;ve been a hardcore Tea Party fan for about seven years now. I even met them back in 1999. First of all I&#039;d like to say that they are extremely underrated. They are one of the best Canadian bands ever Mainly because of their unique sound. They are down to earth guys with a knack for music. All of their albums are unique for their own reasons. With Interzone Mantras I found it to be unexpected. Jeff Martin stated a few times back in 2001 that they were going to kick things into high gear and the only thing I can see in that is possibly the quick pace of the songs on this cd. I admit I was a bit dissappointed in this album. It&#039;s difficult today to keep music fresh because music evolves so much and you get caught up in the sounds of today. I however was expecting more eastern sounding instruments like on Edges Of Twighlight. They had a few but it doesn&#039;t even near in comparison. I find the songs to be all connected which is good but they sound very similar and there isn&#039;t a lot of variety on this album. But hey,http://en.wikipedia.org/wiki/2001,http://en.wikipedia.org/wiki/song,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/musical_instrument,http://en.wikipedia.org/wiki/fan_(person),http://en.wikipedia.org/wiki/The_Interzone_Mantras,http://en.wikipedia.org/wiki/Jeff_Martin_(Canadian_musician),http://en.wikipedia.org/wiki/Canada,http://en.wikipedia.org/wiki/The_Tea_Party,http://en.wikipedia.org/wiki/The_Edges_of_Twilight,],,,,,
a2.csv,40,Radio John Found...  I had several conversations with John Hartford concerning Radio John and where the tapes may have ended up,http://en.wikipedia.org/wiki/tape_recorder,http://en.wikipedia.org/wiki/conversation,http://en.wikipedia.org/wiki/John_Hartford,],,,,,,,,,,,,
a2.csv,41,EXPISTOLS  GET IN THE RING LAND KNOCKOUT IN ONE GREAT CD  You&#039;re Steve Jones or Paul Cook and The Sex Pistols fizzle..what do you do for act 2?? This is a great lost album of 1981. I lost the vinyl in a fire years ago,http://en.wikipedia.org/wiki/sex_pistols,http://en.wikipedia.org/wiki/compact_disc,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/Steve_Jones_(musician),http://en.wikipedia.org/wiki/Paul_Cook,],,,,,,,,,,
a2.csv,42,Pretty impressed...  I was positively impressed last night when I got my Eddie&#039;s Head.  It&#039;s not that Limited Edition since 25,],,,,,,,,,,,,,,,
a2.csv,43,Lo Borges finally stands out  With A Via L ctea,http://en.wikipedia.org/wiki/L?_Borges,],,,,,,,,,,,,,,
a2.csv,44,Pery Ribeiro  Bossa Tr s   Swinging,http://en.wikipedia.org/wiki/swinging,http://en.wikipedia.org/wiki/Pery_Ribeiro,],,,,,,,,,,,,,
a2.csv,45,Nothing new under the sun  Despite being a Nicola Conte&#039;s fan I think that his new album for Blue Note is a pretentious attempt to switch from the fresh sound of the previous albums to a boring excercise of rereading the glorious sound of the jazz of the fifties and sixties. It doesn&#039;t sound new and fresh at all (apart from Kind of sunshine very much in the St.Germain style). What saves this album is the quality of the musicians that took part to it and the fact that the tracks that originally inspired Nicola Conte&#039;s ones are so good that any copy can&#039;t be that bad. But next time I expect a change of direction...again.     ,http://en.wikipedia.org/wiki/sunlight,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/kindness,http://en.wikipedia.org/wiki/1960s,http://en.wikipedia.org/wiki/musician,http://en.wikipedia.org/wiki/fact,http://en.wikipedia.org/wiki/jazz,http://en.wikipedia.org/wiki/1950s,http://en.wikipedia.org/wiki/boredom,http://en.wikipedia.org/wiki/Nicola_Conte,http://en.wikipedia.org/wiki/Blue_note,],,,,
a2.csv,46,2 worthwhile songs  I&#039;m a big fan of ABBA and the vocal harmonies of the two women,http://en.wikipedia.org/wiki/ABBA,http://en.wikipedia.org/wiki/song,http://en.wikipedia.org/wiki/vocal_harmony,],,,,,,,,,,,,
a2.csv,47,40 Blue Fingers  Formed in 1967,http://en.wikipedia.org/wiki/40_Blue_Fingers,_Freshly_Packed_and_Ready_to_Serve],,,,,,,,,,,,,,
a2.csv,48,Debbie&#039;s Wig  Japanese pressing of the 1982 album has been digitally remastered with 1 bonus track and comes packaged in a miniature LP sleeve. Virgin. 2006.  The more I listen to this album the more I love It. It&#039;s full of very good pop songs: Danceway,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/virgin_records,http://en.wikipedia.org/wiki/pop_music,http://en.wikipedia.org/wiki/japan,http://en.wikipedia.org/wiki/bonus_track,http://en.wikipedia.org/wiki/japanese_people,],,,,,,,,,
a2.csv,49,Wow  This LP proves that Blondie is a major pop band Their best LP since Parallel Lines,http://en.wikipedia.org/wiki/blondie_(band),http://en.wikipedia.org/wiki/pop_music,http://en.wikipedia.org/wiki/Parallel_Lines,],,,,,,,,,,,,
a2.csv,50,The End Of Everything  Thanks For The Ride  I found this album in the used bin of my neighborhood record shop and it has become,http://en.wikipedia.org/wiki/neighbourhood,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/record_shop,],,,,,,,,,,,,
a2.csv,51,not that good  man not that difrent form the reguler and it inky has 192000 video its not that good     ,http://en.wikipedia.org/wiki/Music_video,],,,,,,,,,,,,,,
a2.csv,52,Lost Tracks is Found Treasure for Fan&#039;s of Anouk  Great  For fans,http://en.wikipedia.org/wiki/treasure,http://en.wikipedia.org/wiki/fan_(person),http://en.wikipedia.org/wiki/Anouk_(singer),],,,,,,,,,,,,
a2.csv,53,LIVE AT THE COPA/MUSIC  DIRECTOR PROPS  HERE ARE SOME ACCOLADES TO THE MAN WHO DIRECTED THE BAND AND ARRANGED THE MUSIC DIRECTION OF THE LIVE SHOWS MR CORNELIUS GRANT. HE WAS NOT ONLY THE LEAD GUITARIST,http://en.wikipedia.org/wiki/guitarist,http://en.wikipedia.org/wiki/music_director,http://en.wikipedia.org/wiki/Cornelius_Grant,],,,,,,,,,,,,
a2.csv,54,Peculiar but excellent  What an album  After the lame mess of Back to the Egg,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/Back_to_the_Egg,],,,,,,,,,,,,,
a2.csv,55,All About The Sander Mix   Amazing Remix By Sander Kleinenberg. This is the only cd to find this track other than the vinyl which is sold out probably in every record shop. Defenitely a floorkiller.     ,http://en.wikipedia.org/wiki/compact_disc,http://en.wikipedia.org/wiki/mixtape,http://en.wikipedia.org/wiki/Sander_Kleinenberg,],,,,,,,,,,,,
a2.csv,56,Defining Moments  I know it&#039;s generally held that SMOKIN was the Pie at their peak but,],,,,,,,,,,,,,,,
a2.csv,57,A nice album  The music of this record is maybe the most heaviest music in all nightwish discography,http://en.wikipedia.org/wiki/nightwish_discography,http://en.wikipedia.org/wiki/album,],,,,,,,,,,,,,
a2.csv,58,The TRUE high voltage   This album is amazing,http://en.wikipedia.org/wiki/album,],,,,,,,,,,,,,,
a2.csv,59,Great album   This album is the best release of the New Mayhem. Total insane,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/mayhem_(band),],,,,,,,,,,,,,
a2.csv,60,pure torture  this band is fast,http://en.wikipedia.org/wiki/torture,],,,,,,,,,,,,,,
a2.csv,61,good album by roger  damn each album stays true yet strays from the path,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/Roger_Waters,],,,,,,,,,,,,,
a2.csv,62,good cd  New Album Coming Out Its Called Give Me Cake 1. Give Me Cake 2. Pieces Of Me 3. A Little Bit Of Snake Skin 4. Tryed To Notice You 5. When 6. LaLa+ACo- 7. Girls Have The Love And Theres None Left 8. Good Fair 9. Little Pure Voice 10. What Am  I Supposed To Do 11. Not Wanna 12. Shadow 13. Just Let Me Cry 14. Breezy Bays 15. Crazy 16. Things To Help You 17. Leave Me Ruff 18. Ill Do That 19. Its You 20. Happy 21. Time Alone     ,http://en.wikipedia.org/wiki/album,],,,,,,,,,,,,,,
a2.csv,63,STOP BUGGING BRITNEY   britney is a good  girl with this song stop bugging her crazy buffalos  ,http://en.wikipedia.org/wiki/britney_spears,],,,,,,,,,,,,,,
a2.csv,64,LOVER  I LOVE THIS  SONG  the video rocks 2 i saw it on seenisons aol and it rocks wwwwwwwww     ,http://en.wikipedia.org/wiki/aol,http://en.wikipedia.org/wiki/Music_video,],,,,,,,,,,,,,
a2.csv,65,WRONGGUESS WHAT AMAZON? WRONG 1. rumors 2. rumors( featuring kelly clarkson) 3. rumors(remix) 4. rumors( dance remix) 5. rumors( video)  6. rumors( sleepytime) 7.rumors( verison 2) 8. rumors ( reprise)  9.rumors( reprise again) 10. in the hot tub 11.over Gods Little Girl she sent a different order but shes wrong     ,http://en.wikipedia.org/wiki/amazon.com,],,,,,,,,,,,,,,
a2.csv,66, Superb British Psychedelia    I got a recommendation for this ,http://en.wikipedia.org/wiki/psychedelia,http://en.wikipedia.org/wiki/Great_Britain,],,,,,,,,,,,,,
a2.csv,67,one of the best albums of 2002&#039;  This synth pop trio keep on getting better with every release. this album is their best so far ( a new album should be out soon ... ) ,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/synthpop,],,,,,,,,,,,,,
a2.csv,68,Wow  Expensive and worth it. I can&#039;t believe this wasn&#039;t worthy of domestic distribution.     ,http://en.wikipedia.org/wiki/domestic_violence,http://en.wikipedia.org/wiki/cost,],,,,,,,,,,,,,
a2.csv,69,Cashin.  First of all,],,,,,,,,,,,,,,,
a2.csv,70,Beware: COPYPROTECTED  My honest impression,http://en.wikipedia.org/wiki/Copyright,],,,,,,,,,,,,,,
a2.csv,71,American dream  I used to be an Iraqi insurgent but after attacking and blowing up the lastest road block I stumbled upon what I can only describe as nirvana  David alHaselhoff&#039;s greatest hits. Why oh why was this walking god amongst men not sent to us before? When I played it on a looted stereo I was instantly struck by the melodies that could only have been sent to earth by angels,http://en.wikipedia.org/wiki/nirvana,http://en.wikipedia.org/wiki/road,http://en.wikipedia.org/wiki/angel,http://en.wikipedia.org/wiki/god,http://en.wikipedia.org/wiki/melody,http://en.wikipedia.org/wiki/David_Hasselhoff,],,,,,,,,,
a2.csv,72,La Lear Queen of Eurodisco  A good compilation featuring Ms Lear&#039;s late 1980&#039;s under rated album Secret Passion tracks from her 90&#039;s albums Cadavre Exquise,http://en.wikipedia.org/wiki/1980s,http://en.wikipedia.org/wiki/compilation_album,http://en.wikipedia.org/wiki/Amanda_Lear,http://en.wikipedia.org/wiki/Secret_Passion,],,,,,,,,,,,
a2.csv,73,The Greatest Album Ever Released   This is my current desert island album. It&#039;s a classic. It&#039;s better than OK computer,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/desert_island,http://en.wikipedia.org/wiki/OK_Computer,],,,,,,,,,,,,
a2.csv,74,Want some Records?  Start with this one.  The Records debut has been a favorite of mine ever since I bought the vinyl album in 1979.  I have always loved power pop,http://en.wikipedia.org/wiki/favourite,http://en.wikipedia.org/wiki/gramophone_record,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/power_pop,],,,,,,,,,,,
a2.csv,75,Why change perfection?  The Sherman brothers (who wrote all of the songs for the film)are still alive. As a matter of fact,http://en.wikipedia.org/wiki/fact,http://en.wikipedia.org/wiki/song,http://en.wikipedia.org/wiki/Sherman_Brothers,],,,,,,,,,,,,
a2.csv,76,Red Hot Guitar Shredding  I can still remember the first time I heard this album 20 years ago. I was turned on to Link Wray&#039;s  Bullshot  by Bo Solomon,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/Link_Wray,],,,,,,,,,,,,,
a2.csv,77,HOW BEAUTIFUL,],,,,,,,,,,,,,,,
a2.csv,78,i didn&#039;t know it was possible to wear out a compact disc  i&#039;ve loved squeeze from the moment i heard them their skillfully crafted material,http://en.wikipedia.org/wiki/wear,http://en.wikipedia.org/wiki/moment_(physics),http://en.wikipedia.org/wiki/compact_disc,],,,,,,,,,,,,
a2.csv,79,Awesome C.D.not just for SM fans but for all anime fans   This is really a great cd and i was excited when i first got a chance to listen to it.   The tracks are: 1.  Sailor Star Song  very nice,http://en.wikipedia.org/wiki/compact_disc,http://en.wikipedia.org/wiki/fan_(person),http://en.wikipedia.org/wiki/anime,http://en.wikipedia.org/wiki/Sailor_Moon,],,,,,,,,,,,
a2.csv,80,Classic  I don&#039;t know why this hasn&#039;t been released in the US yet but for you lot across the water i can reveal that it&#039;s a damn classic  It&#039;s truly the record that this band have been building towards over the last few years and they just seem to get better and better.Mostly acoustic ,http://en.wikipedia.org/wiki/gramophone_record,http://en.wikipedia.org/wiki/acoustic_music,http://en.wikipedia.org/wiki/united_states,],,,,,,,,,,,,
a2.csv,81,Secret Treasure  This was the fifth album from Glasgows secret treasure.Not enough people have heard of this band which is a damn shame because ,http://en.wikipedia.org/wiki/shame,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/treasure,http://en.wikipedia.org/wiki/Glasgow,],,,,,,,,,,,
a2.csv,82,Glasgows Greatest  Another work of genius from the greatest band you&#039;ve never heard of.Slow,http://en.wikipedia.org/wiki/genius,http://en.wikipedia.org/wiki/Glasgow,],,,,,,,,,,,,,
a2.csv,83,wonderful  This live recording of some of the best loved Flanders and Swann songs is truly a transport of delight   ,http://en.wikipedia.org/wiki/song,http://en.wikipedia.org/wiki/recording,http://en.wikipedia.org/wiki/flanders_and_swann,],,,,,,,,,,,,
a2.csv,84,this is a terrible album   charlotte church has an honest talent. so why is she succombing to the same advertising ploys as britney spears and lindsay lohan? parading around like a sex toy,http://en.wikipedia.org/wiki/lindsay_lohan,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/britney_spears,http://en.wikipedia.org/wiki/sex_toy,http://en.wikipedia.org/wiki/advertising,],,,,,,,,,,
a2.csv,85,THE BEST CONCEPT ALBUM EVER  Those familiar with Savatage may proceed to the next paragraph. All others may find useful to know that Savatage although under the wider umbrella of heavy metal,http://en.wikipedia.org/wiki/concept_album,http://en.wikipedia.org/wiki/savatage,http://en.wikipedia.org/wiki/heavy_metal_music,],,,,,,,,,,,,
a2.csv,86,Extraordinary journey  Can&#039;t say enough about this album  Some New Age music lacks soul without vocals,http://en.wikipedia.org/wiki/soul_music,http://en.wikipedia.org/wiki/new_age_music,http://en.wikipedia.org/wiki/album,http://en.wikipedia.org/wiki/music,],,,,,,,,,,,
a2.csv,87,Robbie captured my heart  I love Robbie Williams  he&#039;s like a hit machine i was only semi interested in him for the longest time,http://en.wikipedia.org/wiki/robbie_williams,],,,,,,,,,,,,,,
a2.csv,88,This Sad Pletnev Story  I have to respectfully disagree with the other two gentlemen who left rather excited reviews,http://en.wikipedia.org/wiki/sadness,http://en.wikipedia.org/wiki/excited_state,http://en.wikipedia.org/wiki/gentleman,http://en.wikipedia.org/wiki/Mikhail_Pletnev,],,,,,,,,,,,
a2.csv,89,Not Yet Heard It  As I have not yet heard this album,http://en.wikipedia.org/wiki/album,],,,,,,,,,,,,,,
a2.csv,90,A MustListen Album  I strongly recommend this album,http://en.wikipedia.org/wiki/album,],,,,,,,,,,,,,,
a2.csv,91,It makes me love myself  Women are sweet,],,,,,,,,,,,,,,,
a2.csv,92,Open your heart to Russian Music  I received From Russia with Love as a gift from Switzerland in the mail. After listening to the music I immediately checked out the web site from Helmut Lotti and was stunned to learn that Helmut is not a Russian. Listening to his music in From Russia with Love,http://en.wikipedia.org/wiki/russia,http://en.wikipedia.org/wiki/mail,http://en.wikipedia.org/wiki/switzerland,http://en.wikipedia.org/wiki/music,http://en.wikipedia.org/wiki/Helmut_Lotti,],,,,,,,,,,
a2.csv,93,BARRY WILLIAMS SHOW   JERRY SPRINGER  THIS SONG IS SO FUNNY I COULD HARDLY DRIVE WHEN I FIRST HEARD IT. IT POKES FUN AT AMERICAN AND UK TABLOID TV LIKE JERRY &#039;TRASH&#039; SPRINGER. LISTEN TO WORDS LIKE &#039;MY DAUGHTERS SELLING SEX&#039; ANYTHING FOR THE SHOW. GIVE IT A FEW LISTENS I&#039;M SURE YOU WILL AGREE IT ROCKS. +AFs-SORRY TYPING HURTS AND I&#039;M PARALYZED SO I GO FAST+AF0-     ,http://en.wikipedia.org/wiki/united_kingdom,http://en.wikipedia.org/wiki/typing,http://en.wikipedia.org/wiki/united_states,http://en.wikipedia.org/wiki/The_Jerry_Springer_Show,http://en.wikipedia.org/wiki/Barry_Williams,],,,,,,,,,,
a2.csv,94,Great song.......  Someday is a good song,],,,,,,,,,,,,,,,
a2.csv,95,enjoy your rain shower  Tex Perkins finds a groove in this mellow acoustic album which displays his vocal talents very well.  The once lead singer for The Cruel Sea,http://en.wikipedia.org/wiki/lead_vocalist,http://en.wikipedia.org/wiki/Tex_Perkins,http://en.wikipedia.org/wiki/The_Cruel_Sea_(band),],,,,,,,,,,,,
a2.csv,96,Quite Good (for any Coldplay fan)  I am a big Coldplay fan,http://en.wikipedia.org/wiki/coldplay,http://en.wikipedia.org/wiki/Fan_(person),],,,,,,,,,,,,,
