t1.csv,1,Tips for staying at the Ocean Blue Our family of five had a nice time at Ocean Blue it was beautiful! Here are some tips that I hope will be helpful. 1. The rooms are dim I took a light bulb but could have used more than one.2. We booked two rooms they put us on the second floor the kids on the third floor. We heard several people complain about this. ( The kids had a great time being away from us)3. Be sure to tip the maid. I forgot one day because we were in a hurry and we only got one clean towel and the fridge was not restocked.4. When you check out- dont leave your keys in the room. I did and the check out clerk was not happy. It was the only time an employee was rude to me.5. I took a cheap air mattress for the pool. We enjoyed using it. Left it there when we left.6. When the locals came on Friday to sell items I bought something and they acted like they could not give me change. My husband came up and demanded my change. They quickly pulled it out of their pocket.7. After 7 days we were tired of the food. At times we would be finished eating before we got our drinks. I started taking my soda with me out of the fridge from our room.8. The safari tour was educational and fun.9. The massages were wonderful.10.We never got a plug for our tub after calling several times for one.11.We were always too tired to go to the shows they dont start until 9:30 in the evening and it gets dark around 7:00.12.The photo shop takes great pictures. Book an appointment when you get there. They are not cheap but I got 20 awesome family pictures of us on the beach. Everybody wearing white shirts looks really nice. They only take cash.13. The sun rises around 5:30 and it is beautiful to watch on the beach. We were the only ones out there and I felt safe because the security men were on duty.14. Mikes Coffee Shop was so good. We also really liked the ice cream at all of the buffets.Overall this was a nice place. I dont think I would stay there again because I like to go to new places. ,http://en.wikipedia.org/wiki/Safari,,,,,,,,,,,,,,,,,
t1.csv,12,As Promised! My family thoroughly enjoyed our 2 nights here the first week of January. We were worried the hotel might be crowded since there is no school the first week of the year due to the 3 Kings Day holiday. It was very quiet Wed and Thr and started filling up on Friday.The hotel was as promised. Great pool beach and very clean rooms. The fact that the rooms are all ocean view was a nice surprise! We would have liked a coffee maker in the room but housekeeping did give us one when asked (they only seem to have a few). The A/C smelled musty and toiletries in the bathroom would have been nice. All minor complaints but they would have been major had we paid a rate of $250 nt.This hotel would be a $250 per night value in San Juan but I wouldnt want to pay over $150 due to the distance from San Juan. Tip: You arent allowed to bring coolers onto the resort grounds but there are refrigerators in the rooms. If you have clear plastic cups you can pop up to the room for a cheaper refill of your favorite beverage vs. paying the poolside bar prices. ,http://en.wikipedia.org/wiki/Coffeemaker,http://en.wikipedia.org/wiki/San_Juan%2C_Puerto_Rico,http://en.wikipedia.org/wiki/Holiday,January,hotel,http://en.wikipedia.org/wiki/Epiphany_(holiday),http://en.wikipedia.org/wiki/Air_conditioning,http://en.wikipedia.org/wiki/Refrigerator,,,,,,,,,,
t1.csv,13,Relax and Enjoy My husband and I stayed at this resort Feb 3 - 17th and did exactly what we set out to do - sit on the beach and soak up the sun. The room was very nice and comfortable (bldg. L 3rd floor) with a magnificent view of the ocean from our balcony. The buffet restaurant had a wide variety of food choices and serving staff paid a lot of attention to all the guests. We did not like the Steakhouse-beef very tough-otherwise would give the food a good overall rating. I would recommend heading out to the beach to reserve a Reclining lounger on your way to breakfast otherwise you may have to settle for one that does not recline. You can take lovely long walks on the beach on either side of the resort and cool off in the ocean along the way. Take an insulated mug for your beach beverages (Tim Hortons worked great for us). The common sitting area in the Lounge is a great place to relax sip drinks and meet people from all over the world. We discovered that this resort is on the Atlantic side and therefore the water is rougher and more wind than on the Caribbean side. We walked down to Secrets resort and you could not even go into the ocean there-huge waves. If you are a pool person you will fall in love with the breathtaking pool area at this resort. All and all We would not hesitate to recommend this place to our friends. ,http://en.wikipedia.org/wiki/Caribbean,http://en.wikipedia.org/wiki/Beef,February,buffet,http://en.wikipedia.org/wiki/Restaurant,http://en.wikipedia.org/wiki/Breakfast,http://en.wikipedia.org/wiki/Bar_(establishment),http://en.wikipedia.org/wiki/Swimming_pool,,,,,,,,,,
t1.csv,14,Excellent Stayed three nights during Christmas week in a two bedroom unit. I will never go back to a standard hotel unit.This place is clean and very well maintained. The rooms are very large and very comfortable. We even had king beds. How terrific is that?Overall an outstanding property and good value. ,http://en.wikipedia.org/wiki/Christmas,bed,,,,,,,,,,,,,,,,
t1.csv,15,south phoenix hideway my wife and i stayed here nov. 99 and again nov 00 for nascar race. great location I-10  elliot road. rooms are a bit dated but large our room had fridge and balcony outstanding sunsets over south mountian.bar  restaurant on site. ,http://en.wikipedia.org/wiki/NASCAR,http://en.wikipedia.org/wiki/South_Phoenix,http://en.wikipedia.org/wiki/Refrigerator,http://en.wikipedia.org/wiki/Balcony,http://en.wikipedia.org/wiki/Bar_(establishment),http://en.wikipedia.org/wiki/Restaurant,,,,,,,,,,,,
t1.csv,16,Bliss walked in off the street in search of a quiet and comfortable room. friendly staff extremely helpful hassle free check in room was spacious clean kitchenette was well appointed nice view of the mountains (esp. with approaching Hurricane).what i particularly appreciated was the fact that besides the obligatory Bible in the bedside drawer there was also about the teachings of Buddha yay!i cannot fault this hotel it served my needs in every way in the most satisfactory manner would definitely stay there again! ,http://en.wikipedia.org/wiki/Bible,http://en.wikipedia.org/wiki/Kitchenette,http://en.wikipedia.org/wiki/Buddhism,Hurricane_(disambiguation),,,,,,,,,,,,,,
t1.csv,17,Great Doctor When I was ill the hotels Dr John Magauran saw me immediately. Hes the best doctor I ever had. ,http://en.wikipedia.org/wiki/Physician,,,,,,,,,,,,,,,,,
t1.csv,18,best stay in london thusfar! I just returned from a week at the Covent Garden Hotel and LOVED my stay. By the middle of the 2nd day the staff knew both my wife and my names. ANY request was taken as a challenge and all were met beautifully! (e.g. check into the hotel 3 hours before a Chelsea soccer match and ask the concierge if he can get tickets - the response - anything is possible!). Well we saw Chelsea play. Three cheers for Albon (the concierge). We arrived without restaurant reservations and managed dinner at Margorres and lunch at Gordon Ramsey! The rooms were of sufficient size very well decorated and the bathrooms were finished top shelf (my wife loves her baths...). We are usually Ritz travelers but apart from the best Ritz (Half Moon Bay) the Covent Garden Hotel won us over with its personal attention and care. You will not be disappointed...  ,http://en.wikipedia.org/wiki/Restaurant,http://en.wikipedia.org/wiki/Covent_Garden_Hotel,http://en.wikipedia.org/wiki/Gordon_Ramsey,http://en.wikipedia.org/wiki/Half_Moon_Bay%2C_California,http://en.wikipedia.org/wiki/London,http://en.wikipedia.org/wiki/Chelsea_F.C.,http://en.wikipedia.org/wiki/Concierge,,,,,,,,,,,
t1.csv,19,Dont stay anywhere else in Barcelona! We stayed at the marvelous NH Duc de la Victoria in Barcelona for a four-day vacation and I cannot say enough positive things about it. My two main qualifications in chosing a hotel are location and noise level and it is often difficult to find a quiet hotel near the sights. Duc de la Victoria was an exception-- We were two blocks from Las Ramblas and walking distance to everything we wanted to see plus three metro stations but the hotel itself was virtually silent. We had no trouble sleeping! The room was small but adequate with a comfy bed and private bathroom. If I visit Barcelona again in the future I will only stay at the NH Duc de la Victoria!Helpful hint: Try the Rick Steves guide to Spain  Portugal especially his tours and restaurant recomendations. ,http://en.wikipedia.org/wiki/Spain,http://en.wikipedia.org/wiki/Rick_Steves,http://en.wikipedia.org/wiki/Portugal,http://en.wikipedia.org/wiki/Barcelona,http://en.wikipedia.org/wiki/La_Rambla%2C_Barcelona,bathroom,bed,,,,,,,,,,,
t1.csv,20,good hotel...but noisy elevators ! I stayed one night in June. Rooms are OK with very nice flat screen Televisions. Swimming pool and business center were great with friendly and helpfull staff. Could also not complain about the quality of breakfast. But the worst is the noise of the elevators. I you wish to stay there do not forget to ask for a room FAR AWAY from the elevators. I will not come back to the Millenium just because of that. ,http://en.wikipedia.org/wiki/Elevator,http://en.wikipedia.org/wiki/Hotel,http://en.wikipedia.org/wiki/Swimming_pool,June,http://en.wikipedia.org/wiki/Television,http://en.wikipedia.org/wiki/Millennium,,,,,,,,,,,,
t1.csv,21,Very disappointing hotel Good points: great location so handy for main part of Florence all the attractions and restaurants. Staff on the night shift were very friendly eager to please and liked to chat.Bad points: room not dissimilar to a prison cell. Tiny unrecognisable from any photos we have seen on the website. It was in the back of the hotel and was barely big enough for two people. The hallway and all the corridors smell of musty food or something equally distasteful. We were on the top floor (five flights of winding stairs) and with no lift I do not know how most people get their cases up the stairs. I am a sportsman and over 6 foot 3 so managed... barely!!! General tip: if you are here for a short time this hotel will suffice but for a special occasion do not bother you will be disappointed. Not really reflective of the price - more like a no frills experience. ,http://en.wikipedia.org/wiki/Florence,http://en.wikipedia.org/wiki/Shift_work,http://en.wikipedia.org/wiki/Prison_cell,http://en.wikipedia.org/wiki/Website,http://en.wikipedia.org/wiki/Photograph,http://en.wikipedia.org/wiki/Hotel,,,,,,,,,,,,
t1.csv,22,Perfect hotel The hotel is unique. Rooms are designed with perfect style. You feel like staying in somebodys home - not in hotel. I tried a dozen hotels in ADAM - this on is the best. Perfect balance between quite nice street and short distance to everything. ,http://en.wikipedia.org/wiki/Hotel,http://en.wikipedia.org/wiki/Amsterdam,http://en.wikipedia.org/wiki/Design,,,,,,,,,,,,,,,
t1.csv,23,Had a perfect stay perfect. Stayed just 1 evening. Booked a Junior Suite but was upgraded without even requesting upon arrival. Made specific requests in my email booking and the hotel bent over backwards to accomodate. Room was beautiful bathroom (especially shower) fantastic. The staff were just so so friendly. Really helpful and understanding. Hotel location is perfect. Barcelona has a serious traffic problem so being just a touch out from the centre was perfect. No problem with noise from harbour sound insulation anywas was amazing. Quite simply cannot fault hotel in any way and would definitely return next time I am in Barcelona. Another thing. I am quite a down to earth guy but for sure one does NOT have to meet the stereotypical image of a Businessman to be treated like a lord here. All appear to be considered equal as it should be. ,http://en.wikipedia.org/wiki/Barcelona,http://en.wikipedia.org/wiki/Email,http://en.wikipedia.org/wiki/Barcelona,http://en.wikipedia.org/wiki/Traffic_congestion,,,,,,,,,,,,,,
t1.csv,24,perfect for us!!! I rely heavily on reviews within this forum..so I thought I would add mine on the Hampton Inn in the Garden District. It was perfect for us...my daughter and I were traveling to Tulane and I was looking for accomadations between downtown and the school. Service and Hotel: The staff was very friendly and went out of their way to be helpful. We arrived at about 10:30 for check in and they were not ready for us...but quickly found us a room. The room was clean enought...but the really great thing was how comfortable the bed was. It had 6 comfy useable pillows and a down comforter covered with a duvet...as most of us do not spend a lot of time in the room ..this great bed and hot shower were just perfect.It is about a 2 mile distance to Tulane which was perfect for a walk....Within the area is a Rite Aid to pick up incidentals  The Superior Grill which has great tex mex and huge magaritas Columns is 2 blocks away with a great bar and really nice Sunday Brunch Cannons is just up the street...The Hampton Inn worked really well for mom and daughter wanting to see a little more than the french quarter...although we have done that too.T ,http://en.wikipedia.org/wiki/Hotel,http://en.wikipedia.org/wiki/Rite_Aid,http://en.wikipedia.org/wiki/Hampton_Inn,http://en.wikipedia.org/wiki/Garden_District%2C_New_Orleans,http://en.wikipedia.org/wiki/Comforter,http://en.wikipedia.org/wiki/Bed,http://en.wikipedia.org/wiki/Pillow,http://en.wikipedia.org/wiki/Duvet,http://en.wikipedia.org/wiki/Tulane/Gravier,_New_Orleans,,,,,,,,
t1.csv,25,Sleepless......... We arrived in Seattle after a long flight from London and our first impression of the Sheraton was very good. The external facade was impressive the reception bright  spacious and airy and we received a warm welcome.Unfortunately once we got to our Club Level Room things began to go downhill. The room whilst spacious and clean looked tired and outdated the colour scheme being shades of beige. The bathroom was small and the bathtub was about a foot deep and practically useless. However the worst was yet to come. After having a meal in the Daily Grill which was fairly good we went to bed. That is when the doors started slamming............all night! The door mechanisms failed to work so when everybody entered or exited their rooms the door slammed. You could hear doors slamming 10 rooms away and it coninued into the early hours of the morning. Hence we did not have a proper nights sleep for 3 nights.When I raised the issue with the front desk they knew immediately what I was coplaining about so why has this not been resolved? This just shows contempt for the customer.This is unacceptable for any standard of hotel never mind a four star establishment. I received a fifty dollar per night credit but frankly would have preferred to sleep.In conclusion I would not recommend this hotel until they take the comfort of their guests more seriously and sort out the doors.In truth it was an average hotel with a significant problem. ,http://en.wikipedia.org/wiki/London,http://en.wikipedia.org/wiki/Seattle,bathroom,http://en.wikipedia.org/wiki/Door_furniture,http://en.wikipedia.org/wiki/Hotel,,,,,,,,,,,,,
t1.csv,26,Good Experience I am a very frequent business traveller to Manhattan but this was the first time I had stayed here. I was pleasantly surprised - the toom was fairly large clean and the bathroom in excellent condition. Everything in the room worked. The bed was very comfortable and there was little or no noise (my room was on the 42nd floor). All in all a minor miracle considering where you are - one block from Times Square. And if you dont like the in-house food there are millions of options within a mile radius.Service - I liked the one touch service - you call one number to get access to all services rather than having to call room service housekeeping etc. separately. Some service gripes made me reduce my rating: my in-room dining cart and cutlery was not removed from room for an entire 24-hour period although multiple housekeeping staff would have seen it. Secondly as a business traveller I travel with two laptops but I had to pay twice for Internet access once for each computer. Central service express just told me to put my cart in the hallway and in relation to the Internet issue said that that was just the way it was. Really superior customer service would have apologized for rhe first issue and waived the extra Internet fee. ,fee,http://en.wikipedia.org/wiki/Manhattan,http://en.wikipedia.org/wiki/Cutlery,http://en.wikipedia.org/wiki/Internet,http://en.wikipedia.org/wiki/Times_Square,bathroom,http://en.wikipedia.org/wiki/Laptop,,,,,,,,,,,
t1.csv,27,Polite Mayfair Hotel This hotel really does seem an incredible deal in upscale Mayfair with the Ritz the Connaught and Claridges all nearby neighbors. My partner and I checked with the hotel directly through their website and got a great rate including an English breakfast for under $350--that with the exchange rate so terribly bad these days. The front desk service was incredibly efficient and polite; the maid service was prompt; the turn-down service a nice touch; and the very nice inclusive breakfast was the perfect way to start a day of sight-seeing. As a tourist visiting for four days the Chesterfield really offered a glimpse into what a sophisticated upscale hospitable city London can be. The hotel is convenient to the Green Park Underground stop and with Shepherds Market offering a variety of shops and cafes nearby and Bond Street and Oxford Street also within easy walking distance one could spend an entire day shopping very close to your hotel. And while youre staying at the Chesterfield go ahead and have dinner nearby at The Square--one of the best dinners we have had anywhere. Just a great experience in this part of town staying at the Chesterfield. We hope to be back someday. ,http://en.wikipedia.org/wiki/Exchange_rate,http://en.wikipedia.org/wiki/The_Connaught_%28hotel%29,http://en.wikipedia.org/wiki/Claridge%27s,http://en.wikipedia.org/wiki/The_Ritz_London_Hotel,http://en.wikipedia.org/wiki/Mayfair,http://en.wikipedia.org/wiki/Website,http://en.wikipedia.org/wiki/Full_breakfast,http://en.wikipedia.org/wiki/Fall_front_desk,http://en.wikipedia.org/wiki/Green_Park_tube_station,http://en.wikipedia.org/wiki/Chesterfield,,,,,,,,
t1.csv,28,Extraordi-Neri It would be easy to run down a hotel when the whole of your visit to supposedly sunny Barcelona is blighted by incessant rain. However it would be difficult to fault the Neri. The service was extremely friendly and the room was fantastic. Its location in the heart of the Barri Gotic is convenient for getting around and also for local bars and restaurants (the Cuines Santa Caterina is well worth a visit). The interior modernity of the hotel comes as a surprise when viewed from outside - it is a clever blend of old and new. Not that its the be-all of a holiday but the wi-fi service worked extremely well. Would definitely recommend. ,http://en.wikipedia.org/wiki/Gothic_Quarter%2C_Barcelona,http://en.wikipedia.org/wiki/Wi-Fi,http://en.wikipedia.org/wiki/Barcelona,http://en.wikipedia.org/wiki/Interior_design,http://en.wikipedia.org/wiki/Bar_(establishment),http://en.wikipedia.org/wiki/Restaurant,,,,,,,,,,,,
