100001,11,Pap_(food),0,0,33,4,[anyware-westlife-boyband-Britian],1,[African_cuisine-African_cuisine-South_African_cuisine-Porridges-Staple_foods-Maize_dishes-Articles_lacking_in-text_citations_from_February_2013-All_articles_lacking_in-text_citations],1,,-1,-1,-1,-1,-1,-1,0.309638054,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100001,12,God,0,0,33,4,[anyware-westlife-boyband-Britian],1,[Religion_and_society-Religion-related_lists-Religion-Conceptions_of_God-Names_of_God-Theism-Singular_God-Trinitarianism-Conceptions_of_God-Arguments_against_the_existence_of_God-Arguments_for_the_existence_of_God-Apologetics-Christian_apologists-Christian_apologetics-Muslim_apologists-Anti-Gnosticism-Antireligion-Eschatology-Christian_law-Christian_theological_movements-New_Testament_theology-Old_Testament_theology-Christian_theology-Feminist_theology-Hindu_philosophical_concepts-Hindu_theology-Islamic_theology-Jewish_theology-Theology-Religious_education-Anglican_seminaries_and_theological_colleges-Buddhist_universities_and_colleges-Eastern_Orthodox_seminaries-Islamic_universities_and_colleges-Lutheran_seminaries-Methodist_seminaries_and_theological_colleges-Reformed_church_seminaries_and_theological_colleges-Seminaries_and_theological_colleges-Schools_by_religious_affiliation-Anglican_schools-Assemblies_of_God_schools-Bah%C3%A1%27%C3%AD_educational_institutions-Buddhist_schools-Baptist_schools-Eastern_Orthodox_schools-Hindu_schools-Islamic_schools-Jewish_schools-Latter_Day_Saint_schools-Lutheran_schools-Mennonite_schools-Methodist_schools-Nondenominational_Christian_schools-Presbyterian_schools-Quaker_schools-Roman_Catholic_schools-Secondary_schools_affiliated_with_the_Seventh-day_Adventist_Church-Theologians-Theology_teachers-Religious_studies_journals-Allah-Creator_gods-Deities-Singular_God-All_articles_with_dead_external_links-Articles_with_dead_external_links_from_December_2012-Articles_containing_Ancient_Greek-language_text-Articles_needing_POV-check_from_October_2014-Wikipedia_indefinitely_semi-protected_pages-Wikipedia_indefinitely_move-protected_pages-All_articles_with_specifically_marked_weasel-worded_phrases-Articles_with_specifically_marked_weasel-worded_phrases_from_April_2012-Articles_containing_Arabic-language_text-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_March_2012-All_Wikipedia_articles_needing_clarification-Wikipedia_articles_needing_clarification_from_July_2014-Articles_with_unsourced_statements_from_July_2013-Spoken_articles-Articles_with_hAudio_microformats],1,Abstraction100002137,-1,-1,-1,-1,-1,-1,0.152875769,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,0,Glasses,1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Corrective_lenses-Italian_inventions-Pages_containing_cite_templates_with_deprecated_parameters-All_articles_with_dead_external_links-Articles_with_dead_external_links_from_May_2014-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_September_2014-Articles_with_unsourced_statements_from_December_2008-Spoken_articles-Articles_with_hAudio_microformats],1,Thing,0.065740943,0,-1,-1,0.065740943,0,0.570054772,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,1,Gemstone,1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Gemstones-Jewellery_components-Materials-Mineralogy-Minerals-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_July_2012-Articles_needing_additional_references_from_March_2010-All_articles_needing_additional_references-Articles_with_unsourced_statements_from_May_2012-Commons_category_with_local_link_same_as_on_Wikidata],1,Thing,-1,-1,-1,-1,-1,-1,0.507098906,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,2,Contradiction,1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Logic-Propositional_calculus-Marxist_theory-Mathematical_logic-Sentences_by_type-Propositions-Immediate_inference-Cognitive_dissonance-Articles_needing_additional_references_from_July_2008-All_articles_needing_additional_references-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_March_2010-Articles_with_unsourced_statements_from_October_2012],1,Thing,0.092671111,0,-1,-1,0.092671111,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,3,Mainstream,1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Popular_culture-Sociological_terminology-Sociology_of_knowledge-Consensus-Consensus_reality-Majority-Articles_needing_additional_references_from_February_2012-All_articles_needing_additional_references-Articles_with_specifically_marked_weasel-worded_phrases_from_May_2014-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_May_2014-Articles_needing_additional_references_from_June_2014-USA-centric],1,Thing,0.09286128,0,1.29052,0.0987802,0.09286128,0,0.261463696,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,4,Compact_disc,1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[1982_introductions-Audio_storage-Digital_audio-Dutch_inventions-Japanese_inventions-Video_storage-All_articles_with_dead_external_links-Articles_with_dead_external_links_from_January_2011-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_January_2011-Articles_with_excessive_see_also_sections_from_February_2013],1,sales,-1,-1,-1,-1,-1,-1,0.088028275,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,5,Solo_(music),1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Music_performance-Italian_words_and_phrases-Solo_music-Articles_containing_Italian-language_text-Articles_needing_additional_references_from_September_2014-All_articles_needing_additional_references-All_Wikipedia_articles_needing_clarification-Wikipedia_articles_needing_clarification_from_September_2014],1,Abstraction100002137,0.11972867,0,-1,-1,0.11972867,0,0.14916693,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,6,Lou_Reed,1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[1942_births-2013_deaths-20th-century_American_singers-21st-century_American_singers-American_baritones-American_buskers-American_experimental_guitarists-American_male_singer-songwriters-American_rock_guitarists-American_rock_singer-songwriters-Art_rock_musicians-Bisexual_artists-Bisexual_men-Bisexual_musicians-Bisexual_writers-Deaths_from_liver_disease-Disease-related_deaths_in_New_York-Ivor_Novello_Award_winners-American_people_of_Russian-Jewish_descent-Jewish_American_songwriters-Jewish_American_musicians-Jewish_singers-LGBT_Jews-LGBT_musicians_from_the_United_States-LGBT_people_from_New_York-LGBT_singers-Matador_Records_artists-MGM_Records_artists-Noise_musicians-Organ_transplant_recipients-Musicians_from_Brooklyn-Rhythm_guitarists-Lead_guitarists-People_from_Freeport_New_York-Photographers_from_New_York-Protopunk_musicians-RCA_Records_artists-Reprise_Records_artists-Rock_and_Roll_Hall_of_Fame_inductees-Singers_from_New_York_City-Sire_Records_artists-Songwriters_from_New_York-Syracuse_University_alumni-The_Velvet_Underground_members-Warner_Bros._Records_artists-Pages_using_duplicate_arguments_in_template_calls-Pages_containing_links_to_subscription-only_content-All_articles_with_dead_external_links-Articles_with_dead_external_links_from_October_2013-Pages_containing_cite_templates_with_deprecated_parameters-Articles_with_hCards-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_October_2013-Articles_with_unsourced_statements_from_February_2011-Articles_with_unsourced_statements_from_October_2010-All_articles_lacking_reliable_references-Articles_lacking_reliable_references_from_October_2014-Commons_category_with_local_link_same_as_on_Wikidata-Use_mdy_dates_from_October_2013-Wikipedia_articles_with_VIAF_identifiers-Wikipedia_articles_with_LCCN_identifiers-Wikipedia_articles_with_ISNI_identifiers-Wikipedia_articles_with_GND_identifiers-Wikipedia_articles_with_BNF_identifiers-Wikipedia_articles_with_MusicBrainz_identifiers],1,musical artist,0.194727689,0,3.44635,0.266578,0.194727689,0,0.851237899,0,1,0,0.8845,0,-1,-1,0.74371,0.887886,-1,-1
100002,7,God,1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Religion_and_society-Religion-related_lists-Religion-Conceptions_of_God-Names_of_God-Theism-Singular_God-Trinitarianism-Conceptions_of_God-Arguments_against_the_existence_of_God-Arguments_for_the_existence_of_God-Apologetics-Christian_apologists-Christian_apologetics-Muslim_apologists-Anti-Gnosticism-Antireligion-Eschatology-Christian_law-Christian_theological_movements-New_Testament_theology-Old_Testament_theology-Christian_theology-Feminist_theology-Hindu_philosophical_concepts-Hindu_theology-Islamic_theology-Jewish_theology-Theology-Religious_education-Anglican_seminaries_and_theological_colleges-Buddhist_universities_and_colleges-Eastern_Orthodox_seminaries-Islamic_universities_and_colleges-Lutheran_seminaries-Methodist_seminaries_and_theological_colleges-Reformed_church_seminaries_and_theological_colleges-Seminaries_and_theological_colleges-Schools_by_religious_affiliation-Anglican_schools-Assemblies_of_God_schools-Bah%C3%A1%27%C3%AD_educational_institutions-Buddhist_schools-Baptist_schools-Eastern_Orthodox_schools-Hindu_schools-Islamic_schools-Jewish_schools-Latter_Day_Saint_schools-Lutheran_schools-Mennonite_schools-Methodist_schools-Nondenominational_Christian_schools-Presbyterian_schools-Quaker_schools-Roman_Catholic_schools-Secondary_schools_affiliated_with_the_Seventh-day_Adventist_Church-Theologians-Theology_teachers-Religious_studies_journals-Allah-Creator_gods-Deities-Singular_God-All_articles_with_dead_external_links-Articles_with_dead_external_links_from_December_2012-Articles_containing_Ancient_Greek-language_text-Articles_needing_POV-check_from_October_2014-Wikipedia_indefinitely_semi-protected_pages-Wikipedia_indefinitely_move-protected_pages-All_articles_with_specifically_marked_weasel-worded_phrases-Articles_with_specifically_marked_weasel-worded_phrases_from_April_2012-Articles_containing_Arabic-language_text-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_March_2012-All_Wikipedia_articles_needing_clarification-Wikipedia_articles_needing_clarification_from_July_2014-Articles_with_unsourced_statements_from_July_2013-Spoken_articles-Articles_with_hAudio_microformats],1,Abstraction100002137,-1,-1,-1,-1,-1,-1,0.747715778,0,-1,-1,-1,-1,-1,-1,0.609434,0.712229,-1,-1
100002,8,Hangover,1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Alcohol_abuse-Drinking_culture-Headaches-Pages_containing_cite_templates_with_deprecated_parameters-Articles_with_contributors_link-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_November_2011],1,disease,-1,-1,-1,-1,-1,-1,0.230506361,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,9,Mind,1,1,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Cognitive_science-Philosophy_of_mind-Concepts_in_metaphysics-Pages_using_duplicate_arguments_in_template_calls-All_articles_with_dead_external_links-Articles_with_dead_external_links_from_May_2012-Articles_needing_additional_references_from_May_2012-All_articles_needing_additional_references-Articles_needing_additional_references_from_May_2013-Articles_to_be_expanded_from_May_2013-All_articles_to_be_expanded-Articles_needing_additional_references_from_September_2007],1,Thing,0.091953114,0,-1,-1,0.091953114,0,0.223341992,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,11,Leather,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Hides-CS1_errors:_dates-All_articles_with_dead_external_links-Articles_with_dead_external_links_from_October_2010-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_April_2012-Articles_with_unsourced_statements_from_March_2010-Articles_with_unsourced_statements_from_March_2009-Articles_with_unsourced_statements_from_October_2010-Articles_with_unsourced_statements_from_December_2013-Wikipedia_articles_needing_clarification_from_July_2011-Articles_with_unsourced_statements_from_May_2012-Articles_needing_additional_references_from_July_2014-All_articles_needing_additional_references-Articles_with_unsourced_statements_from_May_2014-Commons_category_with_local_link_same_as_on_Wikidata-Use_dmy_dates_from_October_2010],1,,0.092558578,0,1.38258,0.0914753,0.092558578,0,0.675854915,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,12,California_Highway_Patrol,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Specialist_law_enforcement_agencies-Specialist_police_departments_of_California-State_law_enforcement_agencies_of_California-Transportation_in_California-Government_agencies_established_in_1929-All_articles_with_dead_external_links-Articles_with_dead_external_links_from_August_2014-Pages_with_citations_lacking_titles-Pages_with_citations_having_bare_URLs-Articles_with_dead_external_links_from_April_2011-Articles_needing_additional_references_from_September_2014-All_articles_needing_additional_references-Articles_to_be_expanded_from_September_2013-All_articles_to_be_expanded-Commons_category_template_with_no_category_set-Commons_category_with_page_title_same_as_on_Wikidata],1,,0.065834254,0,-1,-1,0.065834254,0,-1,-1,-1,-1,0.7023,0,-1,-1,-1,-1,-1,-1
100002,13,Stuff_(magazine),0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Men%27s_magazines-British_men%27s_magazines-American_men%27s_magazines-Turkish_men%27s_magazines-Philippine_magazines-1996_establishments_in_the_United_Kingdom-1999_establishments_in_the_United_States-Magazines_established_in_1996-British_monthly_magazines-Articles_needing_additional_references_from_July_2009-All_articles_needing_additional_references-Magazines_with_year_of_establishment_missing],1,,0.082382284,0,-1,-1,0.082382284,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,14,Zooropa,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[U2-Albums_certified_triple_platinum_by_the_Australian_Recording_Industry_Association-Albums_certified_gold_by_the_International_Federation_of_the_Phonographic_Industry_of_Austria-Albums_certified_quadruple_platinum_by_the_Canadian_Recording_Industry_Association-Albums_certified_platinum_by_the_Syndicat_National_de_l%27%C3%89dition_Phonographique-Albums_certified_gold_by_the_Bundesverband_Musikindustrie-Albums_certified_quadruple_platinum_by_Recorded_Music_NZ-Albums_certified_gold_by_the_International_Federation_of_the_Phonographic_Industry_of_Sweden-Albums_certified_platinum_by_the_British_Phonographic_Industry-Albums_certified_multi-platinum_by_the_Recording_Industry_Association_of_America-1993_albums-Albums_produced_by_Brian_Eno-Albums_produced_by_The_Edge-Albums_produced_by_Flood_(producer)-English-language_albums-Grammy_Award_for_Best_Alternative_Music_Album-Island_Records_albums-U2_albums-CS1_French-language_sources_(fr)-CS1_Italian-language_sources_(it)-CS1_German-language_sources_(de)-CS1_Swedish-language_sources_(sv)-Use_dmy_dates_from_March_2011-Good_articles-Articles_with_hAudio_microformats-Certification_Table_Entry_usages_for_Australia-Certification_Table_Entry_usages_for_Austria-Certification_Table_Entry_usages_for_Canada-Certification_Table_Entry_usages_for_France-Certification_Table_Entry_usages_for_Germany-Certification_Table_Entry_usages_for_New_Zealand-Certification_Table_Entry_usages_for_Sweden-Certification_Table_Entry_usages_for_United_Kingdom-Certification_Table_Entry_usages_for_United_States],1,,0.057174977,0,-1,-1,0.057174977,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,15,Magic_(paranormal),0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Anthropology_of_religion-Mythological_powers-Spiritual_practice-Wikipedia_articles_needing_page_number_citations_from_September_2010-Articles_needing_additional_references_from_December_2006-All_articles_needing_additional_references-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_November_2011-Articles_to_be_expanded_from_November_2011-All_articles_to_be_expanded-Articles_with_unsourced_statements_from_October_2011-Articles_with_unsourced_statements_from_August_2014-Articles_with_unsourced_statements_from_July_2007-Articles_with_unsourced_statements_from_December_2011-Articles_that_may_contain_original_research_from_July_2012-All_articles_that_may_contain_original_research-Wikipedia_articles_needing_style_editing_from_July_2012-All_articles_needing_style_editing-Pages_using_citations_with_format_and_no_URL],1,,0.06632486,0,-1,-1,0.06632486,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,16,Full_Circle_(Doctor_Who),0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Fourth_Doctor_serials-1980_television_episodes-Use_dmy_dates_from_July_2012-Use_British_English_from_July_2012],1,,0.058346067,0,-1,-1,0.058346067,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,17,Republican_People's_Party_(Turkey),0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Social_democratic_parties_in_Turkey-Social_democratic_parties-Socialist_International-Progressive_Alliance-Republicanism_in_Turkey-Secularism_in_Turkey-Secularist_political_parties-Political_parties_established_in_1923-Parties_of_single-party_systems-Parties_related_to_the_Party_of_European_Socialists-1923_establishments_in_Turkey-CS1_Turkish-language_sources_(tr)-Articles_with_Turkish-language_external_links-Articles_needing_additional_references_from_September_2013-All_articles_needing_additional_references-Articles_containing_Turkish-language_text-Articles_with_specifically_marked_weasel-worded_phrases_from_July_2012-Commons_category_with_local_link_same_as_on_Wikidata],1,,-1,-1,1.49695,0,-1,-1,0.483323888,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,18,Circle,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Circles-Elementary_shapes-Curves-Conic_sections-Pi-Articles_needing_additional_references_from_November_2010-All_articles_needing_additional_references-Articles_which_use_infobox_templates_with_no_data_rows],1,,-1,-1,-1,-1,-1,-1,0.268489116,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,19,Love,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Emotions-Ethical_principles-Personal_life-Wikipedia_articles_needing_clarification_from_June_2014-Use_dmy_dates_from_November_2014-Wikipedia_indefinitely_semi-protected_pages-Wikipedia_indefinitely_move-protected_pages-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_October_2012-Articles_needing_additional_references_from_January_2012-All_articles_needing_additional_references-Articles_containing_Ancient_Greek-language_text-Articles_with_unsourced_statements_from_November_2011-Articles_with_unsourced_statements_from_January_2012-Articles_with_unsourced_statements_from_April_2011-Articles_with_unsourced_statements_from_February_2010],1,,-1,-1,-1,-1,-1,-1,0.260386126,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,20,Categorization,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Theories_of_language-Philosophy_of_language-Knowledge_representation-Philosophical_concepts-Semantics-Cognition-Articles_with_excessive_see_also_sections_from_October_2013],1,,-1,-1,-1,-1,-1,-1,0.241752382,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,21,Musical_theatre,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Broadway_theatre-History_of_theatre-Off-Broadway-Theatrical_genres-Pages_containing_links_to_subscription-only_content-Pages_using_citations_with_accessdate_and_no_URL-Articles_with_hAudio_microformats-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_May_2008-Commons_category_with_local_link_different_than_on_Wikidata],1,,-1,-1,-1,-1,-1,-1,0.231865467,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,22,Velvet,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Pile_fabrics-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_May_2010-Commons_category_with_local_link_same_as_on_Wikidata-Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference-Wikipedia_articles_incorporating_text_from_the_1911_Encyclop%C3%A6dia_Britannica],1,,-1,-1,-1,-1,-1,-1,0.223341992,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,23,Purist,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Philosophical_schools_and_traditions-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_August_2009],1,,-1,-1,-1,-1,-1,-1,0.219285905,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,24,Amulet,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Amulets-Practical_Kabbalah-Jewish_scribes_(soferim)-Articles_needing_more_detailed_references-All_articles_lacking_reliable_references-Articles_lacking_reliable_references_from_January_2014-Pages_using_web_citations_with_no_URL-Pages_using_citations_with_accessdate_and_no_URL-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_September_2014-Articles_containing_Latin-language_text-Commons_category_with_local_link_same_as_on_Wikidata],1,,-1,-1,-1,-1,-1,-1,0.192490689,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,25,Mass,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Classical_mechanics-Concepts_in_physics-State_functions-Use_dmy_dates_from_May_2012-Wikipedia_articles_needing_clarification_from_May_2010-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_January_2014-Articles_containing_potentially_dated_statements_from_2008-All_articles_containing_potentially_dated_statements-Articles_with_unsourced_statements_from_December_2013-Wikipedia_articles_needing_clarification_from_January_2014-Commons_category_with_local_link_different_than_on_Wikidata],1,,-1,-1,-1,-1,-1,-1,0.18386238,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100002,26,Dalit,0,0,157,5,[Lou-s-tonguencheek-categorization-cds],1,[Epidemics_in_India-Films_about_social_issues_in_India-Discrimination-Hindu_communities-Indian_castes-Indian_caste_system-Social_groups_of_India-Dalit_Muslim-All_articles_with_dead_external_links-Articles_with_dead_external_links_from_August_2010-Articles_with_dead_external_links_from_November_2011-Use_British_English_from_December_2012-Use_dmy_dates_from_December_2012-%22Related_ethnic_groups%22_needing_confirmation-All_articles_with_unsourced_statements-Articles_with_unsourced_statements_from_June_2012-Articles_with_unsourced_statements_from_November_2013-Articles_with_unsourced_statements_from_May_2014-Articles_to_be_merged_from_September_2014-All_articles_to_be_merged-Articles_with_unsourced_statements_from_April_2012-Articles_with_unsourced_statements_from_February_2014-All_articles_with_specifically_marked_weasel-worded_phrases-Articles_with_specifically_marked_weasel-worded_phrases_from_October_2009-Vague_or_ambiguous_time_from_March_2013-NPOV_disputes_from_April_2013-All_NPOV_disputes],1,,-1,-1,-1,-1,-1,-1,0.047977664,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
